,Year,Month,Mdate,Day,Time,Hourly_Counts
57571,2015,11,24,1,19,912
57572,2015,11,24,1,20,620
57573,2015,11,24,1,21,411
57574,2015,11,24,1,22,173
57575,2015,11,24,1,23,100
57576,2015,11,25,2,0,47
57577,2015,11,25,2,1,19
57578,2015,11,25,2,2,13
57579,2015,11,25,2,3,9
57580,2015,11,25,2,4,3
57581,2015,11,25,2,5,29
57582,2015,11,25,2,6,86
57583,2015,11,25,2,7,237
57584,2015,11,25,2,8,528
57585,2015,11,25,2,9,675
57586,2015,11,25,2,10,1017
57587,2015,11,25,2,11,1313
57588,2015,11,25,2,12,1980
57589,2015,11,25,2,13,2129
57590,2015,11,25,2,14,1773
57591,2015,11,25,2,15,1907
57592,2015,11,25,2,16,1674
57593,2015,11,25,2,17,1914
57594,2015,11,25,2,18,1440
57595,2015,11,25,2,19,791
57596,2015,11,25,2,20,550
57597,2015,11,25,2,21,402
57598,2015,11,25,2,22,226
57599,2015,11,25,2,23,127
57600,2015,11,26,3,0,61
57601,2015,11,26,3,1,25
57602,2015,11,26,3,2,10
57603,2015,11,26,3,3,3
57604,2015,11,26,3,4,3
57605,2015,11,26,3,5,14
57606,2015,11,26,3,6,67
57607,2015,11,26,3,7,237
57608,2015,11,26,3,8,531
57609,2015,11,26,3,9,701
57610,2015,11,26,3,10,1161
57611,2015,11,26,3,11,1537
57612,2015,11,26,3,12,1941
57613,2015,11,26,3,13,2143
57614,2015,11,26,3,14,1845
57615,2015,11,26,3,15,1727
57616,2015,11,26,3,16,1729
57617,2015,11,26,3,17,1993
57618,2015,11,26,3,18,1876
57619,2015,11,26,3,19,1266
57620,2015,11,26,3,20,1029
57621,2015,11,26,3,21,574
57622,2015,11,26,3,22,250
57623,2015,11,26,3,23,127
57624,2015,11,27,4,0,70
57625,2015,11,27,4,1,65
57626,2015,11,27,4,2,19
57627,2015,11,27,4,3,22
57628,2015,11,27,4,4,11
57629,2015,11,27,4,5,20
57630,2015,11,27,4,6,81
57631,2015,11,27,4,7,265
57632,2015,11,27,4,8,694
57633,2015,11,27,4,9,673
57634,2015,11,27,4,10,1074
57635,2015,11,27,4,11,1420
57636,2015,11,27,4,12,1890
57637,2015,11,27,4,13,2256
57638,2015,11,27,4,14,1891
57639,2015,11,27,4,15,1874
57640,2015,11,27,4,16,1992
57641,2015,11,27,4,17,2212
57642,2015,11,27,4,18,2046
57643,2015,11,27,4,19,1660
57644,2015,11,27,4,20,1424
57645,2015,11,27,4,21,1101
57646,2015,11,27,4,22,577
57647,2015,11,27,4,23,370
57648,2015,11,28,5,0,161
57649,2015,11,28,5,1,110
57650,2015,11,28,5,2,71
57651,2015,11,28,5,3,29
57652,2015,11,28,5,4,28
57653,2015,11,28,5,5,26
57654,2015,11,28,5,6,23
57655,2015,11,28,5,7,79
57656,2015,11,28,5,8,263
57657,2015,11,28,5,9,521
57658,2015,11,28,5,10,965
57659,2015,11,28,5,11,1411
57660,2015,11,28,5,12,1923
57661,2015,11,28,5,13,1993
57662,2015,11,28,5,14,2234
57663,2015,11,28,5,15,2266
57664,2015,11,28,5,16,2155
57665,2015,11,28,5,17,2048
57666,2015,11,28,5,18,1636
57667,2015,11,28,5,19,1370
57668,2015,11,28,5,20,1015
57669,2015,11,28,5,21,875
57670,2015,11,28,5,22,581
57671,2015,11,28,5,23,308
57672,2015,11,29,6,0,151
57673,2015,11,29,6,1,101
57674,2015,11,29,6,2,77
57675,2015,11,29,6,3,53
57676,2015,11,29,6,4,29
57677,2015,11,29,6,5,16
57678,2015,11,29,6,6,36
57679,2015,11,29,6,7,73
57680,2015,11,29,6,8,191
57681,2015,11,29,6,9,480
57682,2015,11,29,6,10,783
57683,2015,11,29,6,11,1236
57684,2015,11,29,6,12,1303
57685,2015,11,29,6,13,1758
57686,2015,11,29,6,14,1901
57687,2015,11,29,6,15,1986
57688,2015,11,29,6,16,1685
57689,2015,11,29,6,17,1420
57690,2015,11,29,6,18,1143
57691,2015,11,29,6,19,1004
57692,2015,11,29,6,20,599
57693,2015,11,29,6,21,469
57694,2015,11,29,6,22,235
57695,2015,11,29,6,23,114
57696,2015,11,30,0,0,51
57697,2015,11,30,0,1,21
57698,2015,11,30,0,2,11
57699,2015,11,30,0,3,11
57700,2015,11,30,0,4,11
57701,2015,11,30,0,5,38
57702,2015,11,30,0,6,62
57703,2015,11,30,0,7,232
57704,2015,11,30,0,8,542
57705,2015,11,30,0,9,694
57706,2015,11,30,0,10,1280
57707,2015,11,30,0,11,1732
57708,2015,11,30,0,12,2628
57709,2015,11,30,0,13,2577
57710,2015,11,30,0,14,1931
57711,2015,11,30,0,15,1711
57712,2015,11,30,0,16,1755
57713,2015,11,30,0,17,1786
57714,2015,11,30,0,18,1317
57715,2015,11,30,0,19,853
57716,2015,11,30,0,20,584
57717,2015,11,30,0,21,419
57718,2015,11,30,0,22,192
57719,2015,11,30,0,23,104
57720,2015,12,1,1,0,65
57721,2015,12,1,1,1,34
57722,2015,12,1,1,2,17
57723,2015,12,1,1,3,9
57724,2015,12,1,1,4,11
57725,2015,12,1,1,5,29
57726,2015,12,1,1,6,78
57727,2015,12,1,1,7,270
57728,2015,12,1,1,8,530
57729,2015,12,1,1,9,666
57730,2015,12,1,1,10,1097
57731,2015,12,1,1,11,1551
57732,2015,12,1,1,12,2261
57733,2015,12,1,1,13,2583
57734,2015,12,1,1,14,1931
57735,2015,12,1,1,15,1715
57736,2015,12,1,1,16,1711
57737,2015,12,1,1,17,1857
57738,2015,12,1,1,18,1519
57739,2015,12,1,1,19,1082
57740,2015,12,1,1,20,811
57741,2015,12,1,1,21,625
57742,2015,12,1,1,22,245
57743,2015,12,1,1,23,117
57744,2015,12,2,2,0,58
57745,2015,12,2,2,1,13
57746,2015,12,2,2,2,7
57747,2015,12,2,2,3,8
57748,2015,12,2,2,4,6
57749,2015,12,2,2,5,27
57750,2015,12,2,2,6,74
57751,2015,12,2,2,7,254
57752,2015,12,2,2,8,593
57753,2015,12,2,2,9,739
57754,2015,12,2,2,10,1254
57755,2015,12,2,2,11,1409
57756,2015,12,2,2,12,2268
57757,2015,12,2,2,13,2298
57758,2015,12,2,2,14,1925
57759,2015,12,2,2,15,1912
57760,2015,12,2,2,16,1856
57761,2015,12,2,2,17,2054
57762,2015,12,2,2,18,1806
57763,2015,12,2,2,19,1187
57764,2015,12,2,2,20,792
57765,2015,12,2,2,21,689
57766,2015,12,2,2,22,284
57767,2015,12,2,2,23,141
57768,2015,12,3,3,0,32
57769,2015,12,3,3,1,27
57770,2015,12,3,3,2,31
57771,2015,12,3,3,3,9
57772,2015,12,3,3,4,8
57773,2015,12,3,3,5,22
57774,2015,12,3,3,6,91
57775,2015,12,3,3,7,222
57776,2015,12,3,3,8,600
57777,2015,12,3,3,9,650
57778,2015,12,3,3,10,1112
57779,2015,12,3,3,11,1395
57780,2015,12,3,3,12,2286
57781,2015,12,3,3,13,2515
57782,2015,12,3,3,14,2013
57783,2015,12,3,3,15,1859
57784,2015,12,3,3,16,2007
57785,2015,12,3,3,17,2157
57786,2015,12,3,3,18,1909
57787,2015,12,3,3,19,1412
57788,2015,12,3,3,20,1145
57789,2015,12,3,3,21,757
57790,2015,12,3,3,22,392
57791,2015,12,3,3,23,131
57792,2015,12,4,4,0,80
57793,2015,12,4,4,1,51
57794,2015,12,4,4,2,32
57795,2015,12,4,4,3,22
57796,2015,12,4,4,4,8
57797,2015,12,4,4,5,17
57798,2015,12,4,4,6,69
57799,2015,12,4,4,7,255
57800,2015,12,4,4,8,628
57801,2015,12,4,4,9,911
57802,2015,12,4,4,10,1549
57803,2015,12,4,4,11,1723
57804,2015,12,4,4,12,2338
57805,2015,12,4,4,13,2704
57806,2015,12,4,4,14,2268
57807,2015,12,4,4,15,2113
57808,2015,12,4,4,16,2113
57809,2015,12,4,4,17,2538
57810,2015,12,4,4,18,2311
57811,2015,12,4,4,19,1753
57812,2015,12,4,4,20,1552
57813,2015,12,4,4,21,1294
57814,2015,12,4,4,22,647
57815,2015,12,4,4,23,429
57816,2015,12,5,5,0,282
57817,2015,12,5,5,1,145
57818,2015,12,5,5,2,90
57819,2015,12,5,5,3,54
57820,2015,12,5,5,4,24
57821,2015,12,5,5,5,21
57822,2015,12,5,5,6,29
57823,2015,12,5,5,7,107
57824,2015,12,5,5,8,274
57825,2015,12,5,5,9,656
57826,2015,12,5,5,10,965
57827,2015,12,5,5,11,1544
57828,2015,12,5,5,12,1795
57829,2015,12,5,5,13,2028
57830,2015,12,5,5,14,2143
57831,2015,12,5,5,15,2408
57832,2015,12,5,5,16,2246
57833,2015,12,5,5,17,1907
57834,2015,12,5,5,18,1710
57835,2015,12,5,5,19,1382
57836,2015,12,5,5,20,1207
57837,2015,12,5,5,21,1050
57838,2015,12,5,5,22,719
57839,2015,12,5,5,23,486
57840,2015,12,6,6,0,251
57841,2015,12,6,6,1,142
57842,2015,12,6,6,2,84
57843,2015,12,6,6,3,54
57844,2015,12,6,6,4,47
57845,2015,12,6,6,5,45
57846,2015,12,6,6,6,50
57847,2015,12,6,6,7,90
57848,2015,12,6,6,8,319
57849,2015,12,6,6,9,545
57850,2015,12,6,6,10,1096
57851,2015,12,6,6,11,1601
57852,2015,12,6,6,12,1728
57853,2015,12,6,6,13,2011
57854,2015,12,6,6,14,2274
57855,2015,12,6,6,15,2836
57856,2015,12,6,6,16,2691
57857,2015,12,6,6,17,1735
57858,2015,12,6,6,18,1308
57859,2015,12,6,6,19,951
57860,2015,12,6,6,20,728
57861,2015,12,6,6,21,634
57862,2015,12,6,6,22,309
57863,2015,12,6,6,23,527
57864,2015,12,7,0,0,124
57865,2015,12,7,0,1,48
57866,2015,12,7,0,2,22
57867,2015,12,7,0,3,9
57868,2015,12,7,0,4,7
57869,2015,12,7,0,5,37
57870,2015,12,7,0,6,88
57871,2015,12,7,0,7,270
57872,2015,12,7,0,8,659
57873,2015,12,7,0,9,754
57874,2015,12,7,0,10,1447
57875,2015,12,7,0,11,1668
57876,2015,12,7,0,12,2220
57877,2015,12,7,0,13,2434
57878,2015,12,7,0,14,1807
57879,2015,12,7,0,15,2143
57880,2015,12,7,0,16,2072
57881,2015,12,7,0,17,2187
57882,2015,12,7,0,18,1772
57883,2015,12,7,0,19,1116
57884,2015,12,7,0,20,764
57885,2015,12,7,0,21,527
57886,2015,12,7,0,22,269
57887,2015,12,7,0,23,115
57888,2015,12,8,1,0,68
57889,2015,12,8,1,1,34
57890,2015,12,8,1,2,13
57891,2015,12,8,1,3,8
57892,2015,12,8,1,4,4
57893,2015,12,8,1,5,20
57894,2015,12,8,1,6,135
57895,2015,12,8,1,7,276
57896,2015,12,8,1,8,714
57897,2015,12,8,1,9,671
57898,2015,12,8,1,10,1162
57899,2015,12,8,1,11,1516
57900,2015,12,8,1,12,2416
57901,2015,12,8,1,13,2781
57902,2015,12,8,1,14,1935
57903,2015,12,8,1,15,1723
57904,2015,12,8,1,16,1846
57905,2015,12,8,1,17,1899
57906,2015,12,8,1,18,1525
57907,2015,12,8,1,19,1044
57908,2015,12,8,1,20,478
57909,2015,12,8,1,21,421
57910,2015,12,8,1,22,296
57911,2015,12,8,1,23,337
57912,2015,12,9,2,0,72
57913,2015,12,9,2,1,63
57914,2015,12,9,2,2,29
57915,2015,12,9,2,3,12
57916,2015,12,9,2,4,5
57917,2015,12,9,2,5,24
57918,2015,12,9,2,6,77
57919,2015,12,9,2,7,217
57920,2015,12,9,2,8,588
57921,2015,12,9,2,9,678
57922,2015,12,9,2,10,1431
57923,2015,12,9,2,11,1569
57924,2015,12,9,2,12,2353
57925,2015,12,9,2,13,2424
57926,2015,12,9,2,14,2183
57927,2015,12,9,2,15,2005
57928,2015,12,9,2,16,1990
57929,2015,12,9,2,17,2223
57930,2015,12,9,2,18,1916
57931,2015,12,9,2,19,1311
57932,2015,12,9,2,20,843
57933,2015,12,9,2,21,718
57934,2015,12,9,2,22,336
57935,2015,12,9,2,23,152
57936,2015,12,10,3,0,51
57937,2015,12,10,3,1,29
57938,2015,12,10,3,2,10
57939,2015,12,10,3,3,16
57940,2015,12,10,3,4,12
57941,2015,12,10,3,5,33
57942,2015,12,10,3,6,114
57943,2015,12,10,3,7,289
57944,2015,12,10,3,8,556
57945,2015,12,10,3,9,716
57946,2015,12,10,3,10,1122
57947,2015,12,10,3,11,1604
57948,2015,12,10,3,12,2446
57949,2015,12,10,3,13,2623
57950,2015,12,10,3,14,2301
57951,2015,12,10,3,15,2036
57952,2015,12,10,3,16,2079
57953,2015,12,10,3,17,2365
57954,2015,12,10,3,18,2093
57955,2015,12,10,3,19,1584
57956,2015,12,10,3,20,1304
57957,2015,12,10,3,21,854
57958,2015,12,10,3,22,496
57959,2015,12,10,3,23,251
57960,2015,12,11,4,0,112
57961,2015,12,11,4,1,64
57962,2015,12,11,4,2,21
57963,2015,12,11,4,3,8
57964,2015,12,11,4,4,13
57965,2015,12,11,4,5,29
57966,2015,12,11,4,6,147
57967,2015,12,11,4,7,322
57968,2015,12,11,4,8,652
57969,2015,12,11,4,9,833
57970,2015,12,11,4,10,1123
57971,2015,12,11,4,11,1415
57972,2015,12,11,4,12,1955
57973,2015,12,11,4,13,3254
57974,2015,12,11,4,14,2580
57975,2015,12,11,4,15,2175
57976,2015,12,11,4,16,2440
57977,2015,12,11,4,17,2293
57978,2015,12,11,4,18,1979
57979,2015,12,11,4,19,1613
57980,2015,12,11,4,20,1486
57981,2015,12,11,4,21,1027
57982,2015,12,11,4,22,657
57983,2015,12,11,4,23,444
57984,2015,12,12,5,0,209
57985,2015,12,12,5,1,104
57986,2015,12,12,5,2,62
57987,2015,12,12,5,3,42
57988,2015,12,12,5,4,25
57989,2015,12,12,5,5,19
57990,2015,12,12,5,6,44
57991,2015,12,12,5,7,145
57992,2015,12,12,5,8,285
57993,2015,12,12,5,9,670
57994,2015,12,12,5,10,933
57995,2015,12,12,5,11,1451
57996,2015,12,12,5,12,1719
57997,2015,12,12,5,13,2053
57998,2015,12,12,5,14,2814
57999,2015,12,12,5,15,3013
58000,2015,12,12,5,16,2251
58001,2015,12,12,5,17,2122
58002,2015,12,12,5,18,1800
58003,2015,12,12,5,19,1471
58004,2015,12,12,5,20,1253
58005,2015,12,12,5,21,1015
58006,2015,12,12,5,22,643
58007,2015,12,12,5,23,421
58008,2015,12,13,6,0,283
58009,2015,12,13,6,1,157
58010,2015,12,13,6,2,78
58011,2015,12,13,6,3,62
58012,2015,12,13,6,4,44
58013,2015,12,13,6,5,35
58014,2015,12,13,6,6,34
58015,2015,12,13,6,7,124
58016,2015,12,13,6,8,333
58017,2015,12,13,6,9,483
58018,2015,12,13,6,10,782
58019,2015,12,13,6,11,1318
58020,2015,12,13,6,12,1810
58021,2015,12,13,6,13,1944
58022,2015,12,13,6,14,2385
58023,2015,12,13,6,15,2121
58024,2015,12,13,6,16,1948
58025,2015,12,13,6,17,1696
58026,2015,12,13,6,18,1405
58027,2015,12,13,6,19,914
58028,2015,12,13,6,20,660
58029,2015,12,13,6,21,467
58030,2015,12,13,6,22,310
58031,2015,12,13,6,23,135
58032,2015,12,14,0,0,54
58033,2015,12,14,0,1,48
58034,2015,12,14,0,2,22
58035,2015,12,14,0,3,13
58036,2015,12,14,0,4,4
58037,2015,12,14,0,5,39
58038,2015,12,14,0,6,14
58039,2015,12,14,0,7,56
58040,2015,12,14,0,8,564
58041,2015,12,14,0,9,774
58042,2015,12,14,0,10,1343
58043,2015,12,14,0,11,1785
58044,2015,12,14,0,12,2245
58045,2015,12,14,0,13,2560
58046,2015,12,14,0,14,2201
58047,2015,12,14,0,15,2050
58048,2015,12,14,0,16,1898
58049,2015,12,14,0,17,2136
58050,2015,12,14,0,18,1796
58051,2015,12,14,0,19,1227
58052,2015,12,14,0,20,1021
58053,2015,12,14,0,21,656
58054,2015,12,14,0,22,358
58055,2015,12,14,0,23,146
58056,2015,12,15,1,0,57
58057,2015,12,15,1,1,31
58058,2015,12,15,1,2,13
58059,2015,12,15,1,3,9
58060,2015,12,15,1,4,13
58061,2015,12,15,1,5,26
58062,2015,12,15,1,6,57
58063,2015,12,15,1,7,250
58064,2015,12,15,1,8,549
58065,2015,12,15,1,9,660
58066,2015,12,15,1,10,1110
58067,2015,12,15,1,11,1570
58068,2015,12,15,1,12,2460
58069,2015,12,15,1,13,2690
58070,2015,12,15,1,14,2289
58071,2015,12,15,1,15,2095
58072,2015,12,15,1,16,2091
58073,2015,12,15,1,17,2447
58074,2015,12,15,1,18,2045
58075,2015,12,15,1,19,1463
58076,2015,12,15,1,20,943
58077,2015,12,15,1,21,577
58078,2015,12,15,1,22,339
58079,2015,12,15,1,23,146
58080,2015,12,16,2,0,73
58081,2015,12,16,2,1,34
58082,2015,12,16,2,2,19
58083,2015,12,16,2,3,10
58084,2015,12,16,2,4,13
58085,2015,12,16,2,5,31
58086,2015,12,16,2,6,88
58087,2015,12,16,2,7,237
58088,2015,12,16,2,8,588
58089,2015,12,16,2,9,717
58090,2015,12,16,2,10,1201
58091,2015,12,16,2,11,1846
58092,2015,12,16,2,12,2580
58093,2015,12,16,2,13,2905
58094,2015,12,16,2,14,2434
58095,2015,12,16,2,15,2250
58096,2015,12,16,2,16,2155
58097,2015,12,16,2,17,2432
58098,2015,12,16,2,18,2142
58099,2015,12,16,2,19,1657
58100,2015,12,16,2,20,1211
58101,2015,12,16,2,21,684
58102,2015,12,16,2,22,683
58103,2015,12,16,2,23,280
58104,2015,12,17,3,0,81
58105,2015,12,17,3,1,72
58106,2015,12,17,3,2,47
58107,2015,12,17,3,3,30
58108,2015,12,17,3,4,14
58109,2015,12,17,3,5,26
58110,2015,12,17,3,6,23
58111,2015,12,17,3,7,218
58112,2015,12,17,3,8,577
58113,2015,12,17,3,9,827
58114,2015,12,17,3,10,1306
58115,2015,12,17,3,11,1746
58116,2015,12,17,3,12,2583
58117,2015,12,17,3,13,2748
58118,2015,12,17,3,14,2196
58119,2015,12,17,3,15,2110
58120,2015,12,17,3,16,2103
58121,2015,12,17,3,17,2487
58122,2015,12,17,3,18,2395
58123,2015,12,17,3,19,1832
58124,2015,12,17,3,20,1382
58125,2015,12,17,3,21,1022
58126,2015,12,17,3,22,466
58127,2015,12,17,3,23,327
58128,2015,12,18,4,0,163
58129,2015,12,18,4,1,58
58130,2015,12,18,4,2,31
58131,2015,12,18,4,3,14
58132,2015,12,18,4,4,23
58133,2015,12,18,4,5,15
58134,2015,12,18,4,6,36
58135,2015,12,18,4,7,216
58136,2015,12,18,4,8,610
58137,2015,12,18,4,9,1015
58138,2015,12,18,4,10,1404
58139,2015,12,18,4,11,1710
58140,2015,12,18,4,12,2310
58141,2015,12,18,4,13,2493
58142,2015,12,18,4,14,1988
58143,2015,12,18,4,15,2041
58144,2015,12,18,4,16,2130
58145,2015,12,18,4,17,2392
58146,2015,12,18,4,18,2156
58147,2015,12,18,4,19,1789
58148,2015,12,18,4,20,1600
58149,2015,12,18,4,21,1337
58150,2015,12,18,4,22,1014
58151,2015,12,18,4,23,703
58152,2015,12,19,5,0,384
58153,2015,12,19,5,1,178
58154,2015,12,19,5,2,106
58155,2015,12,19,5,3,82
58156,2015,12,19,5,4,39
58157,2015,12,19,5,5,34
58158,2015,12,19,5,6,46
58159,2015,12,19,5,7,170
58160,2015,12,19,5,8,319
58161,2015,12,19,5,9,653
58162,2015,12,19,5,10,1152
58163,2015,12,19,5,11,1482
58164,2015,12,19,5,12,1796
58165,2015,12,19,5,13,1552
58166,2015,12,19,5,14,1611
58167,2015,12,19,5,15,1518
58168,2015,12,19,5,16,1380
58169,2015,12,19,5,17,1386
58170,2015,12,19,5,18,1387
58171,2015,12,19,5,19,1307
58172,2015,12,19,5,20,1303
58173,2015,12,19,5,21,1016
58174,2015,12,19,5,22,645
58175,2015,12,19,5,23,353
58176,2015,12,20,6,0,193
58177,2015,12,20,6,1,114
58178,2015,12,20,6,2,45
58179,2015,12,20,6,3,75
58180,2015,12,20,6,4,26
58181,2015,12,20,6,5,24
58182,2015,12,20,6,6,34
58183,2015,12,20,6,7,95
58184,2015,12,20,6,8,283
58185,2015,12,20,6,9,608
58186,2015,12,20,6,10,1007
58187,2015,12,20,6,11,1204
58188,2015,12,20,6,12,1312
58189,2015,12,20,6,13,1611
58190,2015,12,20,6,14,1475
58191,2015,12,20,6,15,1938
58192,2015,12,20,6,16,2113
58193,2015,12,20,6,17,1728
58194,2015,12,20,6,18,1255
58195,2015,12,20,6,19,978
58196,2015,12,20,6,20,937
58197,2015,12,20,6,21,806
58198,2015,12,20,6,22,389
58199,2015,12,20,6,23,168
58200,2015,12,21,0,0,79
58201,2015,12,21,0,1,39
58202,2015,12,21,0,2,18
58203,2015,12,21,0,3,5
58204,2015,12,21,0,4,11
58205,2015,12,21,0,5,17
58206,2015,12,21,0,6,82
58207,2015,12,21,0,7,288
58208,2015,12,21,0,8,442
58209,2015,12,21,0,9,773
58210,2015,12,21,0,10,1220
58211,2015,12,21,0,11,1633
58212,2015,12,21,0,12,2042
58213,2015,12,21,0,13,2618
58214,2015,12,21,0,14,2255
58215,2015,12,21,0,15,2369
58216,2015,12,21,0,16,2200
58217,2015,12,21,0,17,2251
58218,2015,12,21,0,18,2057
58219,2015,12,21,0,19,1467
58220,2015,12,21,0,20,1229
58221,2015,12,21,0,21,926
58222,2015,12,21,0,22,570
58223,2015,12,21,0,23,178
58224,2015,12,22,1,0,66
58225,2015,12,22,1,1,30
58226,2015,12,22,1,2,14
58227,2015,12,22,1,3,13
58228,2015,12,22,1,4,9
58229,2015,12,22,1,5,31
58230,2015,12,22,1,6,64
58231,2015,12,22,1,7,279
58232,2015,12,22,1,8,547
58233,2015,12,22,1,9,750
58234,2015,12,22,1,10,1161
58235,2015,12,22,1,11,1488
58236,2015,12,22,1,12,2139
58237,2015,12,22,1,13,2609
58238,2015,12,22,1,14,2279
58239,2015,12,22,1,15,2417
58240,2015,12,22,1,16,2389
58241,2015,12,22,1,17,2635
58242,2015,12,22,1,18,2300
58243,2015,12,22,1,19,1895
58244,2015,12,22,1,20,1801
58245,2015,12,22,1,21,1190
58246,2015,12,22,1,22,811
58247,2015,12,22,1,23,404
58248,2015,12,23,2,0,129
58249,2015,12,23,2,1,30
58250,2015,12,23,2,2,21
58251,2015,12,23,2,3,9
58252,2015,12,23,2,4,4
58253,2015,12,23,2,5,34
58254,2015,12,23,2,6,120
58255,2015,12,23,2,7,444
58256,2015,12,23,2,8,855
58257,2015,12,23,2,9,959
58258,2015,12,23,2,10,1150
58259,2015,12,23,2,11,1707
58260,2015,12,23,2,12,2309
58261,2015,12,23,2,13,2773
58262,2015,12,23,2,14,2497
58263,2015,12,23,2,15,2536
58264,2015,12,23,2,16,2506
58265,2015,12,23,2,17,2681
58266,2015,12,23,2,18,2421
58267,2015,12,23,2,19,2119
58268,2015,12,23,2,20,1854
58269,2015,12,23,2,21,2111
58270,2015,12,23,2,22,1689
58271,2015,12,23,2,23,542
58272,2015,12,24,3,0,188
58273,2015,12,24,3,1,66
58274,2015,12,24,3,2,21
58275,2015,12,24,3,3,18
58276,2015,12,24,3,4,22
58277,2015,12,24,3,5,28
58278,2015,12,24,3,6,120
58279,2015,12,24,3,7,261
58280,2015,12,24,3,8,538
58281,2015,12,24,3,9,952
58282,2015,12,24,3,10,1300
58283,2015,12,24,3,11,1955
58284,2015,12,24,3,12,2591
58285,2015,12,24,3,13,2493
58286,2015,12,24,3,14,2704
58287,2015,12,24,3,15,2612
58288,2015,12,24,3,16,2433
58289,2015,12,24,3,17,2150
58290,2015,12,24,3,18,2031
58291,2015,12,24,3,19,1370
58292,2015,12,24,3,20,1171
58293,2015,12,24,3,21,891
58294,2015,12,24,3,22,655
58295,2015,12,24,3,23,520
58296,2015,12,25,4,0,268
58297,2015,12,25,4,1,117
58298,2015,12,25,4,2,66
58299,2015,12,25,4,3,45
58300,2015,12,25,4,4,32
58301,2015,12,25,4,5,14
58302,2015,12,25,4,6,21
58303,2015,12,25,4,7,55
58304,2015,12,25,4,8,98
58305,2015,12,25,4,9,294
58306,2015,12,25,4,10,647
58307,2015,12,25,4,11,981
58308,2015,12,25,4,12,1122
58309,2015,12,25,4,13,1090
58310,2015,12,25,4,14,1098
58311,2015,12,25,4,15,1036
58312,2015,12,25,4,16,858
58313,2015,12,25,4,17,887
58314,2015,12,25,4,18,856
58315,2015,12,25,4,19,1002
58316,2015,12,25,4,20,904
58317,2015,12,25,4,21,773
58318,2015,12,25,4,22,625
58319,2015,12,25,4,23,443
58320,2015,12,26,5,0,178
58321,2015,12,26,5,1,113
58322,2015,12,26,5,2,67
58323,2015,12,26,5,3,74
58324,2015,12,26,5,4,237
58325,2015,12,26,5,5,286
58326,2015,12,26,5,6,450
58327,2015,12,26,5,7,690
58328,2015,12,26,5,8,1008
58329,2015,12,26,5,9,1489
58330,2015,12,26,5,10,2011
58331,2015,12,26,5,11,1936
58332,2015,12,26,5,12,2291
58333,2015,12,26,5,13,2418
58334,2015,12,26,5,14,2430
58335,2015,12,26,5,15,2339
58336,2015,12,26,5,16,2168
58337,2015,12,26,5,17,1732
58338,2015,12,26,5,18,1566
58339,2015,12,26,5,19,1384
58340,2015,12,26,5,20,1169
58341,2015,12,26,5,21,987
58342,2015,12,26,5,22,955
58343,2015,12,26,5,23,404
58344,2015,12,27,6,0,200
58345,2015,12,27,6,1,59
58346,2015,12,27,6,2,34
58347,2015,12,27,6,3,37
58348,2015,12,27,6,4,26
58349,2015,12,27,6,5,19
58350,2015,12,27,6,6,48
58351,2015,12,27,6,7,156
58352,2015,12,27,6,8,183
58353,2015,12,27,6,9,509
58354,2015,12,27,6,10,1113
58355,2015,12,27,6,11,1600
58356,2015,12,27,6,12,2027
58357,2015,12,27,6,13,2289
58358,2015,12,27,6,14,2476
58359,2015,12,27,6,15,2525
58360,2015,12,27,6,16,2349
58361,2015,12,27,6,17,2174
58362,2015,12,27,6,18,1640
58363,2015,12,27,6,19,1434
58364,2015,12,27,6,20,1119
58365,2015,12,27,6,21,869
58366,2015,12,27,6,22,301
58367,2015,12,27,6,23,195
58368,2015,12,28,0,0,61
58369,2015,12,28,0,1,40
58370,2015,12,28,0,2,22
58371,2015,12,28,0,3,18
58372,2015,12,28,0,4,18
58373,2015,12,28,0,5,9
58374,2015,12,28,0,6,50
58375,2015,12,28,0,7,73
58376,2015,12,28,0,8,201
58377,2015,12,28,0,9,604
58378,2015,12,28,0,10,1079
58379,2015,12,28,0,11,1777
58380,2015,12,28,0,12,2057
58381,2015,12,28,0,13,2658
58382,2015,12,28,0,14,2686
58383,2015,12,28,0,15,2488
58384,2015,12,28,0,16,2196
58385,2015,12,28,0,17,2002
58386,2015,12,28,0,18,1738
58387,2015,12,28,0,19,1276
58388,2015,12,28,0,20,563
58389,2015,12,28,0,21,399
58390,2015,12,28,0,22,252
58391,2015,12,28,0,23,148
58392,2015,12,29,1,0,83
58393,2015,12,29,1,1,43
58394,2015,12,29,1,2,17
58395,2015,12,29,1,3,11
58396,2015,12,29,1,4,5
58397,2015,12,29,1,5,18
58398,2015,12,29,1,6,32
58399,2015,12,29,1,7,125
58400,2015,12,29,1,8,298
58401,2015,12,29,1,9,653
58402,2015,12,29,1,10,1110
58403,2015,12,29,1,11,1709
58404,2015,12,29,1,12,2285
58405,2015,12,29,1,13,2483
58406,2015,12,29,1,14,2785
58407,2015,12,29,1,15,2394
58408,2015,12,29,1,16,2257
58409,2015,12,29,1,17,2149
58410,2015,12,29,1,18,1768
58411,2015,12,29,1,19,1192
58412,2015,12,29,1,20,664
58413,2015,12,29,1,21,551
58414,2015,12,29,1,22,261
58415,2015,12,29,1,23,117
58416,2015,12,30,2,0,78
58417,2015,12,30,2,1,24
58418,2015,12,30,2,2,20
58419,2015,12,30,2,3,10
58420,2015,12,30,2,4,7
